"","FY","Customer","Breakout","Amount","Category"
"8631",2015,"Air Force","ICT",20889879,"Services"
"8632",2015,"Air Force","Launchers & Munitions",5483526,"Products"
"8633",2015,"Air Force","Missiles & Space",1077422230,"Products"
"8634",2015,"Army","ERS",1297740533,"Services"
"8635",2015,"Army","Other",78380890,"Products"
"8636",2015,"Army","Adv. Component Dev. & Prototypes (6.4)",38515528,"R&D"
"8637",2015,"Army","System Dev. & Demonstration (6.5)",40738237,"R&D"
"8638",2015,"Army","ICT",3186337865,"Services"
"8639",2015,"Army","Adv. Component Dev. & Prototypes (6.4)",494479295,"R&D"
"8640",2015,"Army","Adv. Technology Dev. (6.3)",31231778,"R&D"
"8641",2015,"Army","Applied Research (6.2)",93416168,"R&D"
"8642",2015,"Army","Ships",139339,"Products"
"8643",2015,"Army","Operation of Government R&D Facilities",541633,"R&D"
"8644",2015,"Army","Electronics & Communications",6116040,"Products"
"8645",2015,"Army","ERS",172229561,"Services"
"8646",2015,"Army","FRS&C",-11962976,"Services"
"8647",2015,"Army","Other",109252991,"Products"
"8648",2015,"Army","Clothing & Subsistence",497483,"Products"
"8649",2015,"Army","FRS&C",1494122,"Services"
"8650",2015,"Army","Basic Research (6.1)",594718502,"R&D"
"8651",2015,"Army","ERS",1661119707,"Services"
"8652",2015,"Army","Ground Vehicles",77710247,"Products"
"8653",2014,"DLA","Other",5530110,"Products"
"8654",2014,"MDA","FRS&C",29295,"Services"
"8655",2014,"MDA","Adv. Technology Dev. (6.3)",1175240655,"R&D"
"8656",2014,"MilitaryHealth","Electronics & Communications",78765028,"Products"
"8657",2014,"MilitaryHealth","ERS",58826,"Services"
"8658",2014,"MilitaryHealth","Other",9856,"Products"
"8659",2014,"MilitaryHealth","Applied Research (6.2)",5924537,"R&D"
"8660",2014,"MilitaryHealth","PAMS",730128,"Services"
"8661",2014,"Navy","Clothing & Subsistence",15247,"Products"
"8662",2014,"Navy","ERS",1087315857,"Services"
"8663",2014,"Navy","Adv. Component Dev. & Prototypes (6.4)",482085594,"R&D"
"8664",2014,"Navy","Applied Research (6.2)",110388222,"R&D"
"8665",2014,"Navy","Adv. Technology Dev. (6.3)",287141048,"R&D"
"8666",2014,"Navy","Basic Research (6.1)",70632499,"R&D"
"8667",2014,"Navy","Clothing & Subsistence",0,"Products"
"8668",2014,"Navy","FRS&C",1135060,"Services"
"8669",2014,"Navy","Clothing & Subsistence",358209,"Products"
"8670",2014,"Navy","ICT",14131484,"Services"
"8671",2014,"Navy","Clothing & Subsistence",927932,"Products"
"8672",2014,"Navy","Missiles & Space",171216952,"Products"
"8673",2014,"Other DoD","Engines & Power Plants",-8180077,"Products"
"8674",2014,"Other DoD","Basic Research (6.1)",663874,"R&D"
"8675",2014,"Other DoD","ERS",135223020,"Services"
"8676",2014,"Other DoD","Other",8138627,"Products"
"8677",2014,"Other DoD","FRS&C",169968749,"Services"
"8678",2014,"Other DoD","Adv. Component Dev. & Prototypes (6.4)",89690172,"R&D"
"8679",2014,"Other DoD","Applied Research (6.2)",444291275,"R&D"
"8680",2014,"Other DoD","PAMS",2050972483,"Services"
"8681",2014,"Other DoD","Engines & Power Plants",9929008,"Products"
"8682",2014,"Other DoD","Applied Research (6.2)",-218041,"R&D"
"8683",2014,"Other DoD","Operational Systems Dev. (6.7)",-62857,"R&D"
"8684",2014,"Other DoD","Ships",97963157,"Products"
"8685",2014,"Other DoD","Aircraft",0,"Products"
"8686",2015,"Air Force","Engines & Power Plants",418302303,"Products"
"8687",2015,"Air Force","Ground Vehicles",1085923,"Products"
"8688",2015,"Air Force","Missiles & Space",1783104,"Products"
"8689",2015,"Air Force","Basic Research (6.1)",127963635,"R&D"
"8690",2015,"Air Force","Operational Systems Dev. (6.7)",48196249,"R&D"
"8691",2015,"Air Force","Ships",70227,"Products"
"8692",2015,"Air Force","Engines & Power Plants",101382466,"Products"
"8693",2015,"Air Force","PAMS",658443923,"Services"
"8694",2015,"Air Force","FRS&C",4434978528,"Services"
"8695",2015,"Air Force","Other",431868311,"Products"
"8696",2015,"Air Force","Launchers & Munitions",26343,"Products"
"8697",2015,"Air Force","Ships",7673,"Products"
"8698",2015,"Air Force","Engines & Power Plants",11250277,"Products"
"8699",2015,"Air Force","Adv. Technology Dev. (6.3)",280280906,"R&D"
"8700",2015,"Air Force","Applied Research (6.2)",547914683,"R&D"
"8701",2014,"Other DoD","ERS",3306685,"Services"
"8702",2014,"Other DoD","Ground Vehicles",34075592,"Products"
"8703",2014,"Other DoD","Launchers & Munitions",-1666429,"Products"
"8704",2014,"Other DoD","Other",-3560564,"Products"
"8705",2014,"Other DoD","ERS",1280966,"Services"
"8706",2014,"Other DoD","Launchers & Munitions",-1120496,"Products"
"8707",2014,"Other DoD","Operational Systems Dev. (6.7)",-76864,"R&D"
"8708",2014,"Other DoD","System Dev. & Demonstration (6.5)",-9534334,"R&D"
"8709",2014,"Other DoD","Aircraft",30931,"Products"
"8710",2014,"Other DoD","Engines & Power Plants",-1081,"Products"
"8711",2014,"Other DoD","ICT",-31276,"Services"
"8712",2015,"Air Force","Electronics & Communications",843753986,"Products"
"8713",2015,"Air Force","PAMS",3700465634,"Services"
"8714",2015,"Air Force","ERS",352640857,"Services"
"8715",2015,"Air Force","Operational Systems Dev. (6.7)",119432399,"R&D"
"8716",2015,"Air Force","Aircraft",32309206,"Products"
"8717",2015,"Air Force","Aircraft",8125872,"Products"
"8718",2015,"Air Force","Clothing & Subsistence",86884353,"Products"
"8719",2015,"Air Force","Fuels",17677582,"Products"
"8720",2015,"Air Force","Adv. Component Dev. & Prototypes (6.4)",367402235,"R&D"
"8721",2015,"Air Force","Adv. Technology Dev. (6.3)",39417815,"R&D"
"8722",2015,"Air Force","Applied Research (6.2)",1462710080,"R&D"
"8723",2015,"Air Force","ERS",1643813339,"Services"
"8724",2015,"Air Force","Engines & Power Plants",12659,"Products"
"8725",2015,"Air Force","Ships",12073021,"Products"
"8726",2015,"Air Force","Adv. Component Dev. & Prototypes (6.4)",3308,"R&D"
"8727",2015,"Air Force","Operational Systems Dev. (6.7)",62060314,"R&D"
"8728",2015,"Army","Missiles & Space",58845301,"Products"
"8729",2015,"Army","Adv. Technology Dev. (6.3)",65967300,"R&D"
"8730",2015,"Army","Applied Research (6.2)",21296280,"R&D"
"8731",2015,"Army","Basic Research (6.1)",33549072,"R&D"
"8732",2015,"Army","Ships",33283,"Products"
"8733",2015,"Army","ERS",559135176,"Services"
"8734",2015,"Army","Engines & Power Plants",129904422,"Products"
"8735",2015,"Army","Ships",3099110,"Products"
"8736",2015,"Army","Engines & Power Plants",282321,"Products"
"8737",2015,"Army","ICT",1786171,"Services"
"8738",2015,"Army","PAMS",566469154,"Services"
"8739",2015,"Army","Operational Systems Dev. (6.7)",158281613,"R&D"
"8740",2015,"Army","Adv. Component Dev. & Prototypes (6.4)",1611026,"R&D"
"8741",2015,"Army","Electronics & Communications",10593541,"Products"
"8742",2015,"Army","ERS",54970761,"Services"
"8743",2015,"Army","Other",64530415,"Products"
"8744",2015,"DLA","Missiles & Space",14839792,"Products"
"8745",2015,"DLA","ERS",21377915,"Services"
"8746",2015,"DLA","FRS&C",913786690,"Services"
"8747",2015,"DLA","Engines & Power Plants",239824691,"Products"
"8748",2015,"DLA","Ships",234463,"Products"
"8749",2015,"DLA","Engines & Power Plants",7269193,"Products"
"8750",2015,"Air Force","MED",415305901,"Services"
"8751",2015,"Air Force","ERS",3167272,"Services"
"8752",2015,"Air Force","PAMS",37688056,"Services"
"8753",2015,"Army","Aircraft",6397616157,"Products"
"8754",2015,"Army","Ground Vehicles",-411492,"Products"
"8755",2015,"Army","Launchers & Munitions",67613424,"Products"
"8756",2015,"Army","Missiles & Space",585459,"Products"
"8757",2015,"Army","Basic Research (6.1)",127124813,"R&D"
"8758",2015,"Army","System Dev. & Demonstration (6.5)",52785427,"R&D"
"8759",2015,"Army","Missiles & Space",19732681,"Products"
"8760",2015,"Army","Clothing & Subsistence",24243,"Products"
"8761",2015,"Army","ERS",288694394,"Services"
"8762",2015,"Army","Operational Systems Dev. (6.7)",-778095,"R&D"
"8763",2015,"Army","PAMS",6815,"Services"
"8764",2015,"Army","ICT",2238158,"Services"
"8765",2015,"Army","Launchers & Munitions",2176892660,"Products"
"8766",2015,"Army","Missiles & Space",402683465,"Products"
"8767",2015,"Army","Operational Systems Dev. (6.7)",150720,"R&D"
"8768",2015,"Army","Ships",80564,"Products"
"8769",2015,"DLA","Aircraft",1979365135,"Products"
"8770",2015,"DLA","Fuels",1507143,"Products"
"8771",2015,"DLA","Ground Vehicles",1711584,"Products"
"8772",2015,"DLA","Launchers & Munitions",8250841,"Products"
"8773",2015,"DLA","Missiles & Space",268058,"Products"
"8774",2015,"DLA","PAMS",264135,"Services"
"8775",2015,"DLA","Clothing & Subsistence",6864,"Products"
"8776",2015,"DLA","ERS",14232,"Services"
"8777",2015,"DLA","Fuels",3764056,"Products"
"8778",2015,"DLA","Other",2927212,"Products"
"8779",2015,"DLA","Clothing & Subsistence",8298343404,"Products"
"8780",2015,"DLA","PAMS",53908,"Services"
"8781",2015,"DLA","Launchers & Munitions",130496472,"Products"
"8782",2015,"DLA","Missiles & Space",58848,"Products"
"8783",2015,"DLA","Ships",141046,"Products"
"8784",2015,"MDA","Basic Research (6.1)",411652316,"R&D"
"8785",2015,"MDA","PAMS",442011116,"Services"
"8786",2015,"MilitaryHealth","ICT",128804423,"Services"
"8787",2015,"MilitaryHealth","PAMS",428305422,"Services"
"8788",2015,"Navy","PAMS",230395796,"Services"
"8789",2015,"Navy","Aircraft",787426055,"Products"
"8790",2015,"Navy","FRS&C",88471,"Services"
"8791",2015,"Navy","Fuels",-417055,"Products"
"8792",2015,"Navy","Missiles & Space",1569289,"Products"
"8793",2015,"Navy","Ships",1652249,"Products"
"8794",2015,"Navy","PAMS",533888785,"Services"
"8795",2015,"Navy","Engines & Power Plants",2911838142,"Products"
"8796",2015,"Navy","Missiles & Space",3612478,"Products"
"8797",2015,"Navy","ERS",30032886,"Services"
"8798",2015,"Navy","Other",8055630,"Products"
"8799",2015,"Navy","Adv. Component Dev. & Prototypes (6.4)",62883101,"R&D"
"8800",2015,"Navy","System Dev. & Demonstration (6.5)",2635211,"R&D"
"8801",2015,"Other DoD","Clothing & Subsistence",-166310,"Products"
"8802",2015,"Other DoD","FRS&C",-99919,"Services"
"8803",2015,"Other DoD","ICT",4447572617,"Services"
"8804",2015,"Other DoD","ERS",4393279,"Services"
"8805",2015,"Other DoD","Other",-2827898,"Products"
"8806",2015,"Other DoD","Aircraft",-477821,"Products"
"8807",2015,"Other DoD","Ground Vehicles",0,"Products"
"8808",2015,"Other DoD","Applied Research (6.2)",725507,"R&D"
"8809",2015,"Other DoD","Aircraft",-28148,"Products"
"8810",2015,"Other DoD","Electronics & Communications",-6060402,"Products"
"8811",2015,"Other DoD","ICT",-123268,"Services"
"8812",2015,"Other DoD","Adv. Technology Dev. (6.3)",-185848,"R&D"
"8813",2015,"Other DoD","Basic Research (6.1)",-297060,"R&D"
"8814",2014,"Other DoD","Adv. Technology Dev. (6.3)",423794331,"R&D"
"8815",2014,"Other DoD","Electronics & Communications",-4406662,"Products"
"8816",2014,"Other DoD","Other",-5577429,"Products"
"8817",2014,"Other DoD","Missiles & Space",25066925,"Products"
"8818",2014,"Other DoD","Adv. Technology Dev. (6.3)",-166319,"R&D"
"8819",2014,"Other DoD","Basic Research (6.1)",-111651,"R&D"
"8820",2015,"Air Force","FRS&C",6014269,"Services"
"8821",2015,"Air Force","Clothing & Subsistence",123387,"Products"
"8822",2015,"Air Force","FRS&C",223242,"Services"
"8823",2015,"Air Force","ICT",1467760723,"Services"
"8824",2015,"Air Force","Adv. Component Dev. & Prototypes (6.4)",152105706,"R&D"
"8825",2015,"Air Force","Engines & Power Plants",32920,"Products"
"8826",2015,"Air Force","Electronics & Communications",25465384,"Products"
"8827",2015,"Air Force","ERS",1801747196,"Services"
"8828",2015,"Air Force","Other",161506771,"Products"
"8829",2015,"Air Force","Other",105850581,"Products"
"8830",2015,"Air Force","System Dev. & Demonstration (6.5)",45007094,"R&D"
"8831",2015,"Air Force","Clothing & Subsistence",0,"Products"
"8832",2015,"Air Force","Launchers & Munitions",758067976,"Products"
"8833",2015,"Air Force","System Dev. & Demonstration (6.5)",-1780321,"R&D"
"8834",2015,"Army","Aircraft",186752877,"Products"
"8835",2015,"Army","Basic Research (6.1)",94112574,"R&D"
"8836",2015,"Army","Basic Research (6.1)",-2203136,"R&D"
"8837",2015,"Army","PAMS",1951113245,"Services"
"8838",2015,"Army","Clothing & Subsistence",14809,"Products"
"8839",2015,"Army","Fuels",-1050,"Products"
"8840",2015,"Army","Ground Vehicles",115255,"Products"
"8841",2015,"Army","Launchers & Munitions",85069,"Products"
"8842",2015,"Army","Aircraft",-31504880,"Products"
"8843",2015,"DLA","Engines & Power Plants",683476607,"Products"
"8844",2015,"DLA","Ground Vehicles",67901408,"Products"
"8845",2015,"DLA","Aircraft",167804985,"Products"
"8846",2015,"DLA","Electronics & Communications",927659276,"Products"
"8847",2015,"DLA","PAMS",6819,"Services"
"8848",2015,"DLA","PAMS",18304711,"Services"
"8849",2015,"DLA","Clothing & Subsistence",852996,"Products"
"8850",2015,"DLA","Ground Vehicles",10246702,"Products"
"8851",2015,"DLA","Launchers & Munitions",36287687,"Products"
"8852",2015,"DLA","Aircraft",673706,"Products"
"8853",2015,"MDA","Electronics & Communications",2412409,"Products"
"8854",2015,"MDA","Other",35760524,"Products"
"8855",2015,"MDA","PAMS",334075707,"Services"
"8856",2015,"MDA","ERS",9209568,"Services"
"8857",2015,"MilitaryHealth","Other",662577,"Products"
"8858",2015,"MilitaryHealth","System Dev. & Demonstration (6.5)",8243551,"R&D"
"8859",2015,"MilitaryHealth","PAMS",1611386,"Services"
"8860",2015,"Navy","Adv. Component Dev. & Prototypes (6.4)",672259633,"R&D"
"8861",2015,"Navy","Missiles & Space",776077,"Products"
"8862",2015,"Navy","Adv. Technology Dev. (6.3)",187892219,"R&D"
"8863",2015,"Army","Engines & Power Plants",158707270,"Products"
"8864",2015,"Army","FRS&C",9516,"Services"
"8865",2015,"Army","Launchers & Munitions",38444216,"Products"
"8866",2015,"Army","PAMS",385280262,"Services"
"8867",2015,"Army","FRS&C",1801567,"Services"
"8868",2015,"Army","PAMS",534898400,"Services"
"8869",2015,"Army","FRS&C",17297294313,"Services"
"8870",2015,"Army","Adv. Component Dev. & Prototypes (6.4)",39995490,"R&D"
"8871",2015,"Army","Other",29671127,"Products"
"8872",2015,"Army","Adv. Technology Dev. (6.3)",695668938,"R&D"
"8873",2015,"Army","Applied Research (6.2)",63631178,"R&D"
"8874",2015,"Army","Clothing & Subsistence",671282645,"Products"
"8875",2015,"Army","Electronics & Communications",66925,"Products"
"8876",2015,"Army","FRS&C",2156355,"Services"
"8877",2015,"Army","Clothing & Subsistence",48553,"Products"
"8878",2015,"Army","Adv. Component Dev. & Prototypes (6.4)",32211782,"R&D"
"8879",2015,"DLA","PAMS",1499555,"Services"
"8880",2015,"MDA","Electronics & Communications",1820415,"Products"
"8881",2015,"MDA","Applied Research (6.2)",612528546,"R&D"
"8882",2015,"MilitaryHealth","Engines & Power Plants",0,"Products"
"8883",2015,"MilitaryHealth","ERS",260277,"Services"
"8884",2015,"Navy","Electronics & Communications",667165923,"Products"
"8885",2015,"Navy","Electronics & Communications",4612211528,"Products"
"8886",2015,"Navy","Ground Vehicles",17624797,"Products"
"8887",2015,"Navy","Applied Research (6.2)",3537773,"R&D"
"8888",2015,"Navy","Ground Vehicles",24364,"Products"
"8889",2015,"Navy","Basic Research (6.1)",2481560,"R&D"
"8890",2015,"Navy","PAMS",7117519977,"Services"
"8891",2015,"Navy","Aircraft",3525507,"Products"
"8892",2015,"Navy","Fuels",125086,"Products"
"8893",2015,"Navy","Ground Vehicles",8890499,"Products"
"8894",2015,"Navy","MED",6440,"Services"
"8895",2015,"Navy","ICT",5586322,"Services"
"8896",2015,"Other DoD","Aircraft",150626457,"Products"
"8897",2015,"Other DoD","Launchers & Munitions",-897865,"Products"
"8898",2015,"Other DoD","Missiles & Space",528741,"Products"
"8899",2015,"Other DoD","System Dev. & Demonstration (6.5)",-12416476,"R&D"
"8900",2015,"Other DoD","Launchers & Munitions",-1850045,"Products"
"8901",2015,"Other DoD","Missiles & Space",-114901,"Products"
"8902",2015,"Other DoD","PAMS",4996334,"Services"
"8903",2015,"Other DoD","System Dev. & Demonstration (6.5)",3577501,"R&D"
"8904",2015,"Other DoD","Operational Systems Dev. (6.7)",-1796062,"R&D"
"8905",2015,"Other DoD","Engines & Power Plants",0,"Products"
"8906",2015,"Other DoD","Missiles & Space",-32526666,"Products"
"8907",2015,"Other DoD","Other",-132867,"Products"
"8908",2015,"Other DoD","PAMS",-5122724,"Services"
"8909",2015,"Other DoD","Clothing & Subsistence",69576968,"Products"
"8910",2015,"Other DoD","Other",10493272,"Products"
"8911",2015,"Other DoD","PAMS",3877570,"Services"
"8912",2015,"Army","Adv. Technology Dev. (6.3)",2386677,"R&D"
"8913",2015,"Army","Applied Research (6.2)",3178860,"R&D"
"8914",2015,"DLA","Clothing & Subsistence",10501328,"Products"
"8915",2015,"DLA","ERS",950,"Services"
"8916",2015,"DLA","FRS&C",0,"Services"
"8917",2015,"DLA","Other",528650442,"Products"
"8918",2015,"DLA","ICT",467689649,"Services"
"8919",2015,"DLA","Electronics & Communications",54852210,"Products"
"8920",2015,"DLA","ERS",37943,"Services"
"8921",2015,"DLA","Fuels",42846,"Products"
"8922",2015,"DLA","Other",62835104,"Products"
"8923",2015,"DLA","FRS&C",1266,"Services"
"8924",2015,"DLA","Fuels",8510497572,"Products"
"8925",2015,"DLA","Basic Research (6.1)",21518719,"R&D"
"8926",2015,"DLA","ERS",44495349,"Services"
"8927",2015,"DLA","Electronics & Communications",257916709,"Products"
"8928",2015,"DLA","Ground Vehicles",756565,"Products"
"8929",2015,"MDA","Other",2485981,"Products"
"8930",2015,"MDA","Adv. Technology Dev. (6.3)",226757936,"R&D"
"8931",2015,"MDA","PAMS",3635964,"Services"
"8932",2015,"MDA","PAMS",-508472,"Services"
"8933",2015,"MilitaryHealth","Engines & Power Plants",39997,"Products"
"8934",2015,"MilitaryHealth","PAMS",299987,"Services"
"8935",2015,"MilitaryHealth","Basic Research (6.1)",113290,"R&D"
"8936",2015,"Navy","Adv. Technology Dev. (6.3)",75980478,"R&D"
"8937",2015,"Navy","Basic Research (6.1)",13118208,"R&D"
"8938",2015,"Navy","Clothing & Subsistence",447654,"Products"
"8939",2015,"Navy","Electronics & Communications",97752229,"Products"
"8940",2015,"Navy","Fuels",28378685,"Products"
"8941",2015,"Navy","Adv. Component Dev. & Prototypes (6.4)",951876279,"R&D"
"8942",2015,"Navy","Operational Systems Dev. (6.7)",69334406,"R&D"
"8943",2015,"Navy","System Dev. & Demonstration (6.5)",116324743,"R&D"
"8944",2015,"Navy","PAMS",627985218,"Services"
"8945",2015,"Navy","ICT",2915069,"Services"
"8946",2015,"Navy","Basic Research (6.1)",29407113,"R&D"
"8947",2015,"Navy","Operational Systems Dev. (6.7)",9308754,"R&D"
"8948",2015,"Navy","Ships",11827844615,"Products"
"8949",2015,"Navy","Aircraft",6197567,"Products"
"8950",2015,"Other DoD","ERS",274640839,"Services"
"8951",2015,"Other DoD","Other",-4403001,"Products"
"8952",2015,"Other DoD","Operational Systems Dev. (6.7)",-809386,"R&D"
"8953",2015,"Other DoD","Engines & Power Plants",-237167,"Products"
"8954",2015,"Other DoD","Adv. Technology Dev. (6.3)",344114886,"R&D"
"8955",2015,"Other DoD","Basic Research (6.1)",16738876,"R&D"
